Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
.,io.jhdf.examples,TestAllFilesBase,1,0,7,0,172,28,2,0,0.42857142857142855,0,7,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\examples\TestAllFilesBase.java,59
.,io.jhdf.examples,TestAllFilesInMemory,0,0,1,0,15,1,0,1,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\examples\TestAllFilesInMemory.java,53
.,io.jhdf.exceptions,HdfBrokenLinkException,1,0,1,1,10,1,0,1,0.0,1,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\HdfBrokenLinkException.java,12
.,io.jhdf.exceptions,HdfChecksumMismatchException,0,0,1,1,9,1,0,1,-1.0,1,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\HdfChecksumMismatchException.java,12
.,io.jhdf.exceptions,HdfException,1,0,2,2,13,2,8,0,1.0,15,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\HdfException.java,12
.,io.jhdf.exceptions,HdfFilterException,1,0,2,2,13,2,0,1,1.0,4,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\HdfFilterException.java,12
.,io.jhdf.exceptions,HdfInvalidPathException,3,0,4,4,23,4,0,1,0.0,2,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\HdfInvalidPathException.java,16
.,io.jhdf.exceptions,HdfTypeException,0,0,1,1,5,1,0,1,-1.0,3,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\HdfTypeException.java,12
.,io.jhdf.exceptions,InMemoryHdfException,0,0,1,1,9,1,0,1,-1.0,1,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\InMemoryHdfException.java,12
.,io.jhdf.exceptions,InvalidSliceHdfException,3,0,2,2,14,2,0,1,0.0,1,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\InvalidSliceHdfException.java,14
.,io.jhdf.exceptions,UnsupportedHdfException,1,0,1,1,6,1,0,1,0.0,4,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\exceptions\UnsupportedHdfException.java,12
.,io.jhdf.exceptions,ExceptionsTest,1,0,3,0,19,3,0,0,0.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\exceptions\ExceptionsTest.java,21
.,io.jhdf.filter,BitShuffleFilter,7,3,9,3,0,22,0,1,0.4444444444444444,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\BitShuffleFilter.java,21
.,io.jhdf.filter,ByteShuffleFilter,0,0,3,3,27,7,0,1,-1.0,1,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\ByteShuffleFilter.java,12
.,io.jhdf.filter,DeflatePipelineFilter,1,0,3,3,33,6,0,1,1.0,1,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\DeflatePipelineFilter.java,21
.,io.jhdf.filter,Filter,0,0,3,0,24,3,6,0,-1.0,2,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\Filter.java,14
.,io.jhdf.filter,FilterManager,2,0,0,0,46,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\FilterManager.java,24
.,io.jhdf.filter,FilterPipeline,2,1,5,3,32,6,0,0,0.4,2,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\FilterPipeline.java,20
.,io.jhdf.filter,FletcherChecksumFilter,2,0,3,3,21,4,0,1,1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\FletcherChecksumFilter.java,15
.,io.jhdf.filter,Lz4Filter,1,0,4,3,52,7,0,1,1.0,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\Lz4Filter.java,20
.,io.jhdf.filter,LzfFilter,0,0,3,3,31,4,0,1,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\LzfFilter.java,16
.,io.jhdf.filter,PipelineFilterWithData,2,0,6,4,23,6,0,0,0.0,3,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\filter\PipelineFilterWithData.java,14
.,io.jhdf.filter,BitShuffleFilterTest,0,0,8,0,160,9,0,0,-1.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\filter\BitShuffleFilterTest.java,31
.,io.jhdf.filter,ByteShuffleFilterTest,0,0,4,0,26,4,0,0,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\filter\ByteShuffleFilterTest.java,17
.,io.jhdf.filter,DeflatePipelineFilterTest,0,0,3,0,22,3,0,0,-1.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\filter\DeflatePipelineFilterTest.java,26
.,io.jhdf.filter,Lz4FilterTest,0,0,1,0,14,1,0,0,-1.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\filter\Lz4FilterTest.java,22
.,io.jhdf.filter,MissingFilterTest,2,0,3,0,17,3,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\filter\MissingFilterTest.java,26
.,io.jhdf.links,AbstractLink,3,0,15,15,61,15,2,0,0.5333333333333333,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\links\AbstractLink.java,25
.,io.jhdf.links,ExternalLink,2,0,4,4,44,4,0,1,0.0,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\links\ExternalLink.java,22
.,io.jhdf.links,ExternalLink.ExternalLinkTargetLazyInitializer,0,0,0,0,16,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\links\ExternalLink.java,41
.,io.jhdf.links,SoftLink,1,0,4,4,31,4,0,1,0.0,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\links\SoftLink.java,17
.,io.jhdf.links,SoftLink.LinkTargetLazyInitializer,0,0,0,0,5,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\links\SoftLink.java,33
.,io.jhdf.links,LinksTest,2,0,10,0,83,10,0,0,0.0,0,10,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\links\LinksTest.java,38
.,io.jhdf.object.datatype,ArrayDataType,2,0,5,5,39,8,0,1,0.0,1,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\ArrayDataType.java,19
.,io.jhdf.object.datatype,BitField,5,0,9,8,56,13,0,1,0.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\BitField.java,20
.,io.jhdf.object.datatype,CompoundDataType,5,0,4,4,81,12,0,1,0.75,2,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\CompoundDataType.java,23
.,io.jhdf.object.datatype,CompoundDataType.CompoundDataMember,4,0,0,0,24,0,0,0,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\CompoundDataType.java,103
.,io.jhdf.object.datatype,DataType,4,0,7,6,0,19,10,0,0.5714285714285714,15,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\DataType.java,20
.,io.jhdf.object.datatype,EnumDataType,2,0,5,5,51,11,0,1,0.6,2,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\EnumDataType.java,22
.,io.jhdf.object.datatype,FixedPoint,6,0,17,9,0,56,0,1,0.47058823529411764,2,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\FixedPoint.java,25
.,io.jhdf.object.datatype,FloatingPoint,13,0,20,17,0,39,0,1,0.2,2,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\FloatingPoint.java,26
.,io.jhdf.object.datatype,OpaqueDataType,1,0,5,4,40,8,0,1,0.4,1,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\OpaqueDataType.java,21
.,io.jhdf.object.datatype,OrderedDataType,0,0,1,0,3,1,3,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\OrderedDataType.java,14
.,io.jhdf.object.datatype,Reference,1,0,5,4,0,11,0,1,0.6,1,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\Reference.java,26
.,io.jhdf.object.datatype,Reference.ReferenceType,0,0,0,0,7,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\Reference.java,38
.,io.jhdf.object.datatype,StringData,3,0,9,7,0,17,0,1,0.0,2,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\StringData.java,25
.,io.jhdf.object.datatype,StringData.PaddingType,1,0,0,0,5,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\StringData.java,58
.,io.jhdf.object.datatype,StringData.StringPaddingHandler,0,0,0,0,3,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\StringData.java,118
.,io.jhdf.object.datatype,StringData.NullTerminated,0,0,0,0,10,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\StringData.java,122
.,io.jhdf.object.datatype,StringData.NullPadded,0,0,0,0,9,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\StringData.java,135
.,io.jhdf.object.datatype,StringData.SpacePadded,0,0,0,0,9,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\StringData.java,147
.,io.jhdf.object.datatype,VariableLength,4,0,8,8,0,16,0,1,0.25,2,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\datatype\VariableLength.java,22
.,io.jhdf.object.datatype,FixedPointTest,21,0,9,0,92,13,0,0,0.5555555555555556,0,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\datatype\FixedPointTest.java,35
.,io.jhdf.object.datatype,FloatingPointTest,7,0,8,0,63,10,0,0,0.625,0,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\datatype\FloatingPointTest.java,36
.,io.jhdf.object.datatype,ReferenceTest,7,0,4,0,33,4,0,0,0.0,0,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\datatype\ReferenceTest.java,33
.,io.jhdf.object.datatype,StringDataTest,1,0,6,0,70,7,0,0,1.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\datatype\StringDataTest.java,24
.,io.jhdf.object.message,AttributeInfoMessage,6,0,5,4,46,8,0,1,0.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\AttributeInfoMessage.java,19
.,io.jhdf.object.message,AttributeMessage,8,0,8,7,0,21,0,1,0.25,3,6,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\AttributeMessage.java,25
.,io.jhdf.object.message,BTreeKValuesMessage,3,0,4,3,28,5,0,1,0.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\BTreeKValuesMessage.java,17
.,io.jhdf.object.message,DataLayout,0,0,0,0,1,0,0,0,-1.0,6,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataLayout.java,12
.,io.jhdf.object.message,DataLayoutMessage,22,0,5,3,0,20,4,1,0.6,4,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataLayoutMessage.java,22
.,io.jhdf.object.message,DataLayoutMessage.CompactDataLayoutMessage,1,0,0,0,18,0,0,2,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataLayoutMessage.java,105
.,io.jhdf.object.message,DataLayoutMessage.ContiguousDataLayoutMessage,2,0,0,0,26,0,0,2,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataLayoutMessage.java,130
.,io.jhdf.object.message,DataLayoutMessage.ChunkedDataLayoutMessage,3,0,0,0,33,0,0,2,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataLayoutMessage.java,164
.,io.jhdf.object.message,DataLayoutMessage.ChunkedDataLayoutMessageV4,16,0,0,0,0,0,0,2,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataLayoutMessage.java,206
.,io.jhdf.object.message,DataSpace,6,0,8,7,75,15,0,0,0.25,3,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataSpace.java,21
.,io.jhdf.object.message,DataSpaceMessage,1,0,2,1,14,2,0,1,0.0,2,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataSpaceMessage.java,17
.,io.jhdf.object.message,DataTypeMessage,1,0,2,1,10,2,0,1,0.0,3,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\DataTypeMessage.java,17
.,io.jhdf.object.message,FillValueMessage,5,0,5,4,63,10,0,1,0.0,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\FillValueMessage.java,18
.,io.jhdf.object.message,FillValueOldMessage,1,0,2,1,19,2,0,1,0.0,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\FillValueOldMessage.java,17
.,io.jhdf.object.message,FilterPipelineMessage,6,0,2,2,78,9,0,1,0.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\FilterPipelineMessage.java,22
.,io.jhdf.object.message,FilterPipelineMessage.FilterInfo,4,0,0,0,27,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\FilterPipelineMessage.java,103
.,io.jhdf.object.message,GroupInfoMessage,6,0,5,4,48,8,0,1,0.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\GroupInfoMessage.java,18
.,io.jhdf.object.message,LinkInfoMessage,8,0,7,6,47,9,0,1,0.0,1,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\LinkInfoMessage.java,18
.,io.jhdf.object.message,LinkMessage,11,0,11,9,0,31,0,1,0.2727272727272727,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\LinkMessage.java,23
.,io.jhdf.object.message,LinkMessage.LinkType,0,0,0,0,0,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\LinkMessage.java,25
.,io.jhdf.object.message,Message,10,0,12,11,0,38,19,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\Message.java,22
.,io.jhdf.object.message,NilMessage,0,0,1,0,10,1,0,1,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\NilMessage.java,15
.,io.jhdf.object.message,ObjectCommentMessage,1,0,2,1,14,2,0,1,0.0,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\ObjectCommentMessage.java,17
.,io.jhdf.object.message,ObjectHeaderContinuationMessage,2,0,3,2,19,3,0,1,0.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\ObjectHeaderContinuationMessage.java,18
.,io.jhdf.object.message,ObjectModificationTimeMessage,1,0,3,2,22,4,0,1,0.0,1,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\ObjectModificationTimeMessage.java,20
.,io.jhdf.object.message,ObjectReferenceCountMessage,1,0,2,2,14,3,0,1,0.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\ObjectReferenceCountMessage.java,17
.,io.jhdf.object.message,OldObjectModificationTimeMessage,1,0,2,2,27,2,0,1,0.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\OldObjectModificationTimeMessage.java,21
.,io.jhdf.object.message,SharedMessage,1,0,2,2,27,5,0,0,0.0,1,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\SharedMessage.java,19
.,io.jhdf.object.message,SymbolTableMessage,2,0,3,2,19,3,0,1,0.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\object\message\SymbolTableMessage.java,18
.,io.jhdf.object.message,AttributeMessageV1Test,5,0,3,0,29,3,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\message\AttributeMessageV1Test.java,32
.,io.jhdf.object.message,AttributeMessageV3Test,5,0,3,0,30,3,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\message\AttributeMessageV3Test.java,34
.,io.jhdf.object.message,FillValueOldMessageTest,0,0,1,0,12,1,0,0,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\message\FillValueOldMessageTest.java,23
.,io.jhdf.object.message,ObjectCommentMessageTest,3,0,2,0,17,2,0,0,0.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\message\ObjectCommentMessageTest.java,25
.,io.jhdf.object.message,ObjectModificationTimeMessageTest,4,0,3,0,25,3,0,0,0.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\object\message\ObjectModificationTimeMessageTest.java,26
.,io.jhdf.storage,HdfBackingStorage,0,0,11,0,20,11,2,0,-1.0,58,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\storage\HdfBackingStorage.java,17
.,io.jhdf.storage,HdfFileChannel,3,0,13,12,97,16,0,1,0.15384615384615385,6,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\storage\HdfFileChannel.java,24
.,io.jhdf.storage,HdfInMemoryByteBuffer,2,0,12,12,42,12,0,1,0.3333333333333333,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\storage\HdfInMemoryByteBuffer.java,20
.,io.jhdf.attribute,CompoundScalarAttributeTest,2,0,3,0,25,3,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\attribute\CompoundScalarAttributeTest.java,27
.,io.jhdf.nio,NioPathTest,5,0,16,0,181,30,0,0,0.0,0,6,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\nio\NioPathTest.java,46
